id,name,show_id,count,percent
2746,Rajeev Chaudhari,80203778,1,0.014660606949127693
2747,Rajeev Patil,70116578,1,0.014660606949127693
2748,Rajesh Mapuskar,70236587,1,0.014660606949127693
2749,Rajesh Touchriver,81011973,1,0.014660606949127693
2750,Rajiv Chilaka,"81092777,81092782,81154987",3,0.043981820847383085
2751,Rajiv Mehra,"20254278,24081514,80156940,80156941,80157133",5,0.07330303474563847
2752,Rajiv Menon,"81074135,81083971",2,0.029321213898255385
2753,Rajkumar Hirani,"70121522,70303496,81020508",3,0.043981820847383085
2754,Rajkumar Santoshi,"284890,20077944,20258084,60037397",4,0.05864242779651077
2755,Rajshree Ojha,80108386,1,0.014660606949127693
2756,Rakesh Mehta,81024730,1,0.014660606949127693
2757,Rakeysh Omprakash Mehra,"70047320,70113306,80117596,80237006",4,0.05864242779651077
2758,Rakshith Thirthahalli,80990816,1,0.014660606949127693
2759,Ralph Hemecker,70197049,1,0.014660606949127693
2760,Ralph Macchio,80152091,1,0.014660606949127693
2761,Ram,"60003155,60032685,60036613,70059284,70105459,70123116,80123740,80131280,80158482,80161216,80201822,80990815,81002747,81052277,81213889,81221914",1,0.014660606949127693
2762,Ram Gopal Varma,"60036613,70059284,70105459,70123116,80201822,81213889",6,0.08796364169476617
2763,Raman Kumar,81221914,1,0.014660606949127693
2764,Ramón Salazar,80131280,1,0.014660606949127693
2765,Rana Ranbir,81024731,1,0.014660606949127693
2766,Randal Kleiser,60000577,1,0.014660606949127693
2767,Randall Lobb,"80224167,80238013",2,0.029321213898255385
2768,Ranjit Jeyakodi,81052279,1,0.014660606949127693
2769,Ranjit Tiwari,80204433,1,0.014660606949127693
2770,Raphael Erichsen,80164207,1,0.014660606949127693
2771,Rarecho,81008536,1,0.014660606949127693
2772,Rashida Jones,"80102952,80115676",2,0.029321213898255385
2773,Ravi Babu,81177444,1,0.014660606949127693
2774,Ravi Jadhav,81002212,1,0.014660606949127693
2775,Ravi Udyawar,80201175,1,0.014660606949127693
2776,Rayka Zehtabchi,81074663,1,0.014660606949127693
2777,Raymie Muzquiz,81215438,1,0.014660606949127693
2778,Raymond McGrath,81028556,1,0.014660606949127693
2779,Raymond Wood,81092331,1,0.014660606949127693
2780,Raz Degan,80121855,1,0.014660606949127693
2781,Raúl Arévalo,80167461,1,0.014660606949127693
2782,Raúl Campos,"80079427,80097641,80124724,80124725,80124726,80124727,80124728,80183088,80183197,80191988,80191989,80191990,80192062,80192063,80192064,80192065,80192135,80192137,80192138,80192139",19,0.2785515320334262
2783,Raúl Campos Delgado,80124725,1,0.014660606949127693
2784,Rebecca Addelman,80207606,1,0.014660606949127693
2785,Rebecca Harrison,81063084,1,0.014660606949127693
2786,Rebecca Zlotowski,80131236,1,0.014660606949127693
2787,Reem Kherici,80171705,1,0.014660606949127693
2788,Reema Kagti,"70254352,70262614",2,0.029321213898255385
2789,Reginald Hudlin,80173387,1,0.014660606949127693
2790,Reijer Zwaan,80118918,1,0.014660606949127693
2791,Reiner Holzemer,80197427,1,0.014660606949127693
2792,Remo D'Souza,"70229045,80057750,80136925",3,0.043981820847383085
2793,Remy Kohli,81221913,1,0.014660606949127693
2794,Renato De Maria,81080942,1,0.014660606949127693
2795,Rene Bueno,80144280,1,0.014660606949127693
2796,Rene Liu,80993655,1,0.014660606949127693
2797,Renny Harlin,80099089,1,0.014660606949127693
2798,Renzil D'Silva,70123121,1,0.014660606949127693
2799,René Pérez Joglar,80184547,1,0.014660606949127693
2800,Reuben Atlas,80029708,1,0.014660606949127693
2801,Rhiannon Bannenberg,80222177,1,0.014660606949127693
2802,Rhys Thomas,"80058424,81104634",2,0.029321213898255385
2803,Rian Johnson,"70024088,80192018",2,0.029321213898255385
2804,Ribhu Dasgupta,"80113673,80165853",2,0.029321213898255385
2805,Ric Roman Waugh,80125671,1,0.014660606949127693
2806,Ricardo Maldonado,80118982,1,0.014660606949127693
2807,Riccardo Milani,80061797,1,0.014660606949127693
2808,Riccardo Pilizzeri,80128277,1,0.014660606949127693
2809,Rich Moore,80221640,1,0.014660606949127693
2810,Rich Ragsdale,80184972,1,0.014660606949127693
2811,Richard Bailey,"81028560,81028574",2,0.029321213898255385
2812,Richard Bates Jr.,80098490,1,0.014660606949127693
2813,Richard Brooks,70046968,1,0.014660606949127693
2814,Richard Correll,70105338,1,0.014660606949127693
2815,Richard Curtis,70261674,1,0.014660606949127693
2816,Richard Donner,70044870,1,0.014660606949127693
2817,Richard E. Norman,80161851,1,0.014660606949127693
2818,Richard Finn,81145628,1,0.014660606949127693
2819,Richard Greenberg,60035622,1,0.014660606949127693
2820,Richard Kelly,70108017,1,0.014660606949127693
2821,Richard LaGravenese,70077546,1,0.014660606949127693
2822,Richard Ladkani,80117533,1,0.014660606949127693
2823,Richard Loncraine,80017171,1,0.014660606949127693
2824,Richard Maurice,80161851,1,0.014660606949127693
2825,Richard Mears,80144358,1,0.014660606949127693
2826,Richard Michaels,70206824,1,0.014660606949127693
2827,Richard Miron,81031008,1,0.014660606949127693
2828,Richard Rich,"70297962,80014637",2,0.029321213898255385
2829,Richard Sears,80142103,1,0.014660606949127693
2830,Richard Shepard,80211638,1,0.014660606949127693
2831,Richard da Costa,80215139,1,0.014660606949127693
2832,Richard van't Riet,81060232,1,0.014660606949127693
2833,Richie Smyth,80041653,1,0.014660606949127693
2834,Rick Benattar,80190180,1,0.014660606949127693
2835,Rick Morales,80065492,1,0.014660606949127693
2836,Ricky Gervais,"70105370,80048940,80103818",3,0.043981820847383085
2837,Ridley Scott,60022056,1,0.014660606949127693
2838,Rik Reinholdtsen,80218104,1,0.014660606949127693
2839,Riki Lindhome,80136548,1,0.014660606949127693
2840,Rima Das,81026003,1,0.014660606949127693
2841,Ringo Lam,80156927,1,0.014660606949127693
2842,Riri Riza,"70114484,81016318,81016324,81016330,81016337,81016342",6,0.08796364169476617
2843,Rita Coburn Whack,80097361,1,0.014660606949127693
2844,Ritesh Batra,80104068,1,0.014660606949127693
2845,Ritu Sarin,80145086,1,0.014660606949127693
2846,Rizal Mantovani,"81002850,81021082",2,0.029321213898255385
2847,Rob Burnett,80097349,1,0.014660606949127693
2848,Rob Cohen,"60023619,60029363,80215923",3,0.043981820847383085
2849,Rob Epstein,80210691,1,0.014660606949127693
2850,Rob LaDuca,60003155,1,0.014660606949127693
2851,Rob Marshall,80221446,1,0.014660606949127693
2852,Rob Meyer,80107736,1,0.014660606949127693
2853,Rob Minkoff,"28631029,60022058,70084795",3,0.043981820847383085
2854,Rob Reiner,"70039168,70077542",2,0.029321213898255385
2855,Rob Seidenglanz,"80066080,80133311",2,0.029321213898255385
2856,Rob Silvestri,80165221,1,0.014660606949127693
2857,Rob Smat,81123469,1,0.014660606949127693
2858,Rob W. King,80218939,1,0.014660606949127693
2859,Rob Zombie,70266169,1,0.014660606949127693
2860,Robb Dipple,80013267,1,0.014660606949127693
2861,Robb Wells,"70304186,70304187,70304188,80081410,80235932",5,0.07330303474563847
2862,Robbie Countryman,81004748,1,0.014660606949127693
2863,Robbie Grewal,81039384,1,0.014660606949127693
2864,Robert Adetuyi,80193491,1,0.014660606949127693
2865,Robert Aldrich,60004083,1,0.014660606949127693
2866,Robert Altman,"60021796,60028294",2,0.029321213898255385
2867,Robert Berlinger,70061763,1,0.014660606949127693
2868,Robert C. Ramirez,60003155,1,0.014660606949127693
2869,Robert Cannan,80097376,1,0.014660606949127693
2870,Robert Clouse,60036838,1,0.014660606949127693
2871,Robert Eggers,80037280,1,0.014660606949127693
2872,Robert Kenner,"80107656,80213588",2,0.029321213898255385
2873,Robert Kouba,80196584,1,0.014660606949127693
2874,Robert Luketic,"70021634,70084788,70103759",3,0.043981820847383085
2875,Robert Markowitz,70206816,1,0.014660606949127693
2876,Robert McCallum,80224167,1,0.014660606949127693
2877,Robert McCullough Jr.,80147908,1,0.014660606949127693
2878,Robert Moresco,81156592,1,0.014660606949127693
2879,Robert Nixon,70308278,1,0.014660606949127693
2880,Robert O. Peters,"81172747,81172864",2,0.029321213898255385
2881,Robert Osman,80162141,1,0.014660606949127693
2882,Robert Rodriguez,"60020916,60023618,60029178,70021630,70021640,70112731,70176656",7,0.10262424864389386
2883,Robert Schwentke,70105596,1,0.014660606949127693
2884,Robert Smigel,80183328,1,0.014660606949127693
2885,Robert Tate,80238655,1,0.014660606949127693
2886,Robert Vince,"80028359,80092781,80092857,80189866,80189954,80989043",6,0.08796364169476617
2887,Robert Zemeckis,60001396,1,0.014660606949127693
2888,Roberta Grossman,80174367,1,0.014660606949127693
2889,Roberto Girault Facha,81091378,1,0.014660606949127693
2890,Robin Aubert,80218656,1,0.014660606949127693
2891,Robin Swicord,"70074299,80156212",2,0.029321213898255385
2892,Robiul Alam Robi,81048551,1,0.014660606949127693
2893,Robyn Butler,80241616,1,0.014660606949127693
2894,Rocky Soraya,"81016750,81021831,81044856,81044857,81062674,81088277",6,0.08796364169476617
2895,Rod Blackhurst,"80081155,80107948",2,0.029321213898255385
2896,Rodney Rothman,81002747,1,0.014660606949127693
2897,Rodolphe Guenoden,80101096,1,0.014660606949127693
2898,Rodrigo Eba,80205442,1,0.014660606949127693
2899,Rodrigo Guardiola,81170694,1,0.014660606949127693
2900,Rodrigo Reyes,80244681,1,0.014660606949127693
2901,Rodrigo Salomón,81055395,1,0.014660606949127693
2902,Rodrigo Toro,80164077,1,0.014660606949127693
2903,Rodrigo Triana,80238434,1,0.014660606949127693
2904,Rodrigo Van Der Put,"81020973,81078397",2,0.029321213898255385
2905,Roger Allers,"70043308,80017272,80062011",3,0.043981820847383085
2906,Roger Donaldson,1151375,1,0.014660606949127693
2907,Roger Graef,80236470,1,0.014660606949127693
2908,Roger Gual,80095197,1,0.014660606949127693
2909,Roger Kumble,"70039185,80999781",2,0.029321213898255385
2910,Roger Russell,81172908,1,0.014660606949127693
2911,Roger Spottiswoode,17016471,1,0.014660606949127693
2912,Roger Young,70206826,1,0.014660606949127693
2913,Rohit Jugraj,"80032473,80115858,80203787,81024696",4,0.05864242779651077
2914,Rohit Mittal,80154688,1,0.014660606949127693
2915,Rohit Shetty,"70054380,70254350,80091866",3,0.043981820847383085
2916,Roland Emmerich,"11819467,70060018",2,0.029321213898255385
2917,Roland Joffé,80038446,1,0.014660606949127693
2918,Rolfe Kanefsky,80184868,1,0.014660606949127693
2919,Roly Santos,80232894,1,0.014660606949127693
2920,Romain Gavras,81021528,1,0.014660606949127693
2921,Roman Atwood,80088910,1,0.014660606949127693
2922,Roman Coppola,70262783,1,0.014660606949127693
2923,Roman Gackowski,80142615,1,0.014660606949127693
2924,Roman Polanski,60002403,1,0.014660606949127693
2925,Ron Clements,70109429,1,0.014660606949127693
2926,Ron Davis,"80105342,81077795",2,0.029321213898255385
2927,Ron Howard,"60000901,80220814,81046962",3,0.043981820847383085
2928,Ron Oliver,"70142918,80164465,81045499",3,0.043981820847383085
2929,Ron Underwood,60033108,1,0.014660606949127693
2930,Ronna Gradus,"80038162,80115676",2,0.029321213898255385
2931,Rosa Márquez,81005044,1,0.014660606949127693
2932,Ross Adam,80097376,1,0.014660606949127693
2933,Ross Boyask,80989338,1,0.014660606949127693
2934,Ross Hockrow,80210716,1,0.014660606949127693
2935,Ross Kauffman,70299286,1,0.014660606949127693
2936,Ross R. Shuman,80058026,1,0.014660606949127693
2937,Roxanne Benjamin,80027041,1,0.014660606949127693
2938,Roy Boulting,80119189,1,0.014660606949127693
2939,Roy Burdine,80151644,1,0.014660606949127693
2940,Roy Campanella II,70206819,1,0.014660606949127693
2941,Roy Poortmans,81164752,1,0.014660606949127693
2942,Ruben Fleischer,70123542,1,0.014660606949127693
2943,Rucha Humnabadkar,80176707,1,0.014660606949127693
2944,Rudradeep Bhattacharjee,80171439,1,0.014660606949127693
2945,Rudy Soedjarwo,"81016327,81016342",2,0.029321213898255385
2946,Ruel S. Bayani,81010871,1,0.014660606949127693
2947,Rupert Jones,80217133,1,0.014660606949127693
2948,Rushmore DeNooyer,81121172,1,0.014660606949127693
2949,Russell Crowe,80025390,1,0.014660606949127693
2950,Rusty Cundieff,"70222860,81015317",2,0.029321213898255385
2951,Rusty Nixon,81103033,1,0.014660606949127693
2952,Ryan Coogler,80201906,1,0.014660606949127693
2953,Ryan Fleck,80038337,1,0.014660606949127693
2954,Ryan Koo,80096984,1,0.014660606949127693
2955,Ryan Moody,80213299,1,0.014660606949127693
2956,Ryan Murphy,70130445,1,0.014660606949127693
2957,Ryan Polito,"70298251,80106979,80133551,80189646,80992973,80995737,81002880",7,0.10262424864389386
2958,Ryu Jung-woo,81113468,1,0.014660606949127693
2959,Rémy Four,81034010,1,0.014660606949127693
2960,S.S. Rajamouli,"80203996,80203997,80203998,80204117,80204118,80204119,80205231",7,0.10262424864389386
2961,S.S. Wilson,"1064058,60033107",2,0.029321213898255385
2962,Saandeep Patel,80990811,1,0.014660606949127693
2963,Saara Cantell,80106038,1,0.014660606949127693
2964,Sabal Singh Shekawat,81077451,1,0.014660606949127693
2965,Sabir Khan,80104648,1,0.014660606949127693
2966,Sabu Varghese,80998566,1,0.014660606949127693
2967,Sacha Wolff,80117080,1,0.014660606949127693
2968,Sachin,"70109249,70109378,70261058,80201618,80201809,80993095",2,0.029321213898255385
2969,Sachin Kamlakar Khot,70109378,1,0.014660606949127693
2970,Sachin Kundalkar,70261058,1,0.014660606949127693
2971,Sachin Yardi,"70109249,80993095",2,0.029321213898255385
2972,Sagar Sarhadi,70053010,1,0.014660606949127693
2973,Saheed Arafath,80994421,1,0.014660606949127693
2974,Sai Paranjape,70051840,1,0.014660606949127693
2975,Saji Surendran,70254342,1,0.014660606949127693
2976,Sajid Khan,70254349,1,0.014660606949127693
2977,Saket Behl,80084667,1,0.014660606949127693
2978,Saket Chaudhary,70056686,1,0.014660606949127693
2979,Salima Koroma,80134952,1,0.014660606949127693
2980,Sally Potter,70257413,1,0.014660606949127693
2981,Salvador Calvo,80121844,1,0.014660606949127693
2982,"Sam ""Blitz"" Bazawule",81044496,1,0.014660606949127693
2983,Sam Cullman,80191050,1,0.014660606949127693
2984,Sam Dunn,70137744,1,0.014660606949127693
2985,Sam Hobkinson,80217857,1,0.014660606949127693
2986,Sam Liu,70111265,1,0.014660606949127693
2987,Sam Loh,81036535,1,0.014660606949127693
2988,Sam Mendes,"60000407,70100383",2,0.029321213898255385
2989,Sam O'Steen,70058796,1,0.014660606949127693
2990,Sam Patton,80221308,1,0.014660606949127693
2991,Sam Raimi,"484369,60003508,70047101",3,0.043981820847383085
2992,Sam Taplin,"70296574,80003152",2,0.029321213898255385
2993,Sam Taylor-Johnson,70124562,1,0.014660606949127693
2994,Sam Upton,81060041,1,0.014660606949127693
2995,Sam Voutas,80190463,1,0.014660606949127693
2996,Sam Wrench,80076467,1,0.014660606949127693
2997,Samar Khan,70099702,1,0.014660606949127693
2998,Sameer Sharma,70229042,1,0.014660606949127693
2999,Sameer Vidwans,"80201815,81035109",2,0.029321213898255385
3000,Sameh Abdulaziz,"81035843,81035851,81035856,81035874,81035888",5,0.07330303474563847
3001,Samir Karnik,70012334,1,0.014660606949127693
3002,Samir Soni,81002211,1,0.014660606949127693
3003,Samit Basu,81076114,1,0.014660606949127693
3004,Samit Kakkad,81018239,1,0.014660606949127693
3005,Samu Fuentes,80168029,1,0.014660606949127693
3006,Samuel D. Pollard,80993149,1,0.014660606949127693
3007,Samuel Jouy,81005314,1,0.014660606949127693
3008,Sandeep Chatterjee,81213876,1,0.014660606949127693
3009,Sandeep Mohan,80108386,1,0.014660606949127693
3010,Sandeep Reddy Vanga,81107545,1,0.014660606949127693
3011,Sandi Tan,80241061,1,0.014660606949127693
3012,Sandra Restrepo,81010166,1,0.014660606949127693
3013,Sandy Chronopoulos,80200744,1,0.014660606949127693
3014,Sang-ho Yeon,"80117824,80226424",2,0.029321213898255385
3015,Sangeeth Sivan,"70035357,70308135",2,0.029321213898255385
3016,Sanjay Dayma,81213887,1,0.014660606949127693
3017,Sanjay Gupta,80171598,1,0.014660606949127693
3018,Sanjay Jadhav,"80202087,81123052",2,0.029321213898255385
3019,Sanjay Leela Bhansali,70139074,1,0.014660606949127693
3020,Sanjay Patel,81217438,1,0.014660606949127693
3021,Sanjay Soorkar,70116577,1,0.014660606949127693
3022,Sanjeev Gupta,80161850,1,0.014660606949127693
3023,Sanjib Dey,81062606,1,0.014660606949127693
3024,Sanjiv Jaiswal,81215481,1,0.014660606949127693
3025,Santiago Diaz,80175405,1,0.014660606949127693
3026,Santosh Manjrekar,70128225,1,0.014660606949127693
3027,Santosh Sivan,"60021758,70171835",2,0.029321213898255385
3028,Santram Varma,70025612,1,0.014660606949127693
3029,Santwana Bardoloi,81018235,1,0.014660606949127693
3030,Sara Colangelo,80240972,1,0.014660606949127693
3031,Sara Dosa,80191051,1,0.014660606949127693
3032,Sarah Adina Smith,"80096585,80152442",2,0.029321213898255385
3033,Sarah Gavron,80046819,1,0.014660606949127693
3034,Sarah Holt,81121175,1,0.014660606949127693
3035,Sarah Kruchowski,80213299,1,0.014660606949127693
3036,Sarah Moshman,80169548,1,0.014660606949127693
3037,Sarah Smith,70202138,1,0.014660606949127693
3038,Saratswadee Wongsomphet,"81002594,81002596",2,0.029321213898255385
3039,Saravana Rajendran,81177371,1,0.014660606949127693
3040,Sarik Andreasyan,80017261,1,0.014660606949127693
3041,Sarjun,81045065,1,0.014660606949127693
3042,Sartaj Singh Pannu,80141767,1,0.014660606949127693
3043,Sarthak Dasgupta,81033430,1,0.014660606949127693
3044,Sathyan Anthikad,81093925,1,0.014660606949127693
3045,Satish Kaushik,"60003401,70109884",2,0.029321213898255385
3046,Satish Manwar,80201813,1,0.014660606949127693
3047,Satish Rajwade,"80165857,80201609",2,0.029321213898255385
3048,Satyajit Bhatkal,"70185141,80229953",2,0.029321213898255385
3049,Saul Dibb,"70099610,80042309",2,0.029321213898255385
3050,Saurabh Kabra,70111279,1,0.014660606949127693
3051,Saurabh Sinha,81155802,1,0.014660606949127693
3052,Saurav Palodhi,80180509,1,0.014660606949127693
3053,Savage Steve Holland,"80027560,80223928,81214223",3,0.043981820847383085
3054,Saw Teong Hin,81047510,1,0.014660606949127693
3055,Scot McFadyen,70137744,1,0.014660606949127693
3056,Scott Aukerman,"80151370,80243600",2,0.029321213898255385
3057,Scott Cooper,80199381,1,0.014660606949127693
3058,Scott Hicks,"70058017,80134682",2,0.029321213898255385
3059,Scott Hussion,81000863,1,0.014660606949127693
3060,Scott L. Montoya,"70224969,70261273",2,0.029321213898255385
3061,Scott Marshall Smith,80162179,1,0.014660606949127693
3062,Scott Martin,81001090,1,0.014660606949127693
3063,Scott McAboy,81215437,1,0.014660606949127693
3064,Scott Moore,70222859,1,0.014660606949127693
3065,Scott Moran,"80185223,80208684",2,0.029321213898255385
3066,Scott Mosier,80996790,1,0.014660606949127693
3067,Scott Stewart,"70117305,80096585",2,0.029321213898255385
3068,Scott Zabielski,"80214743,80214777",2,0.029321213898255385
3069,Sean Cisterna,"80102579,80178720",2,0.029321213898255385
3070,Sean Foley,80157866,1,0.014660606949127693
3071,Sean Hanish,80127459,1,0.014660606949127693
3072,Sean McNamara,80238080,1,0.014660606949127693
3073,Sean Menard,80223149,1,0.014660606949127693
3074,Sean Olson,81025946,1,0.014660606949127693
3075,Sean Penn,80115030,1,0.014660606949127693
3076,Sebastian DiNatale,81070659,1,0.014660606949127693
3077,Sebastián Hofmann,80991809,1,0.014660606949127693
3078,Sebastián Schindel,80994020,1,0.014660606949127693
3079,Sedat Kirtan,81059956,1,0.014660606949127693
3080,Seiji Mizushima,80038207,1,0.014660606949127693
3081,Selima Taibi,80224476,1,0.014660606949127693
3082,Selvamani Selvaraj,80165917,1,0.014660606949127693
3083,Selçuk Aydemir,"80038298,80134500",2,0.029321213898255385
3084,Seong-hun Kim,80132626,1,0.014660606949127693
3085,Serdar Akar,80158301,1,0.014660606949127693
3086,Seren Yüce,81026192,1,0.014660606949127693
3087,Serge Ou,80188823,1,0.014660606949127693
3088,Sergio Barrejón,80235268,1,0.014660606949127693
3089,Sergio Goyri Jr.,80990725,1,0.014660606949127693
3090,Sergio Leone,60031884,1,0.014660606949127693
3091,Sergio Pablos,80183187,1,0.014660606949127693
3092,Sermiyan Midyat,"80038355,80038441,80227115",3,0.043981820847383085
3093,Seth Barrish,"80133550,81062293",2,0.029321213898255385
3094,Seth Fuller,81000863,1,0.014660606949127693
3095,Seth Henrikson,80217545,1,0.014660606949127693
3096,Seung-uk Jo,80176929,1,0.014660606949127693
3097,Shaad Ali,81019031,1,0.014660606949127693
3098,Shadab Khan,80994443,1,0.014660606949127693
3099,Shadae Lamar Smith,80213299,1,0.014660606949127693
3100,Shadi Ali,81035881,1,0.014660606949127693
3101,Shady Ali,81035840,1,0.014660606949127693
3102,Shagufta Rafique,81024703,1,0.014660606949127693
3103,Shaina Allen,81017530,1,0.014660606949127693
3104,Shakti Samanta,"80158547,81213898",2,0.029321213898255385
3105,Shakun Batra,70181653,1,0.014660606949127693
3106,Shalini Kantayya,80061161,1,0.014660606949127693
3107,Shammi Kapoor,80158545,1,0.014660606949127693
3108,Shamyl Othman,80163265,1,0.014660606949127693
3109,Shan Hua,80997870,1,0.014660606949127693
3110,Shanawaz Nellikunnil,81067758,1,0.014660606949127693
3111,Shane Acker,70113538,1,0.014660606949127693
3112,Shanjey Kumar Perumal,81066961,1,0.014660606949127693
3113,Shanker Raman,80990815,1,0.014660606949127693
3114,Shannon Hartman,"70140322,70174733,70230138,80002621,80134826,80134967,80200015,81002929",8,0.11728485559302154
3115,Sharon Grimberg,81076042,1,0.014660606949127693
3116,Shashanka Ghosh,"70303428,81076114",2,0.029321213898255385
3117,Shashilal K. Nair,80156935,1,0.014660606949127693
3118,Shaul Schwarz,80168084,1,0.014660606949127693
3119,Shawn Arranha,70138498,1,0.014660606949127693
3120,Shawn Crahan,80145255,1,0.014660606949127693
3121,Shawn Levy,"60022265,70021654",2,0.029321213898255385
3122,Shazia Ali Khan,81052280,1,0.014660606949127693
3123,Shazia Javed,81123051,1,0.014660606949127693
3124,Shekhar Kapur,81213979,1,0.014660606949127693
3125,Shelly Chopra Dhar,81076749,1,0.014660606949127693
3126,Shen Chi,81122206,1,0.014660606949127693
3127,Sherif Ismail,81035836,1,0.014660606949127693
3128,Sherif Mandour,81035871,1,0.014660606949127693
3129,Sherwin Shilati,80214583,1,0.014660606949127693
3130,Shikha Makan,80236167,1,0.014660606949127693
3131,Shin Won-ho,"70297144,80165487",2,0.029321213898255385
3132,Shin-yeon Won,80211728,1,0.014660606949127693
3133,Shinji Aramaki,70129415,1,0.014660606949127693
3134,Shinji Takagi,81171121,1,0.014660606949127693
3135,Shinsuke Sato,80217733,1,0.014660606949127693
3136,Shirish Kunder,"70219529,81213885",2,0.029321213898255385
3137,Shirley Frimpong-Manso,81213149,1,0.014660606949127693
3138,Shivam Nair,"70056728,80177776",2,0.029321213898255385
3139,Shivendra Singh Dungarpur,80170612,1,0.014660606949127693
3140,Shlok Sharma,"80095530,80993648",2,0.029321213898255385
3141,Shojiro Nishimi,81037697,1,0.014660606949127693
3142,Shonali Bose,81037373,1,0.014660606949127693
3143,Shoojit Sircar,70293703,1,0.014660606949127693
3144,Shravan Kumar,81086434,1,0.014660606949127693
3145,Shree Narayan Singh,80199962,1,0.014660606949127693
3146,Shreyas Talpade,80219019,1,0.014660606949127693
3147,Shrihari Sathe,80113785,1,0.014660606949127693
3148,Shweta Basu Prasad,80216268,1,0.014660606949127693
3149,Shyam Benegal,"60021548,70108590,81217437",3,0.043981820847383085
3150,Shyamal Chaulia,"81092776,81092778",2,0.029321213898255385
3151,Sian Heder,80093198,1,0.014660606949127693
3152,Sidharth Malhotra,70150437,1,0.014660606949127693
3153,Sidheswar Shukla,81092779,1,0.014660606949127693
3154,Sigrid Andrea Bernardo,81036745,1,0.014660606949127693
3155,Simon Baker,80244190,1,0.014660606949127693
3156,Simon Curtis,70202150,1,0.014660606949127693
3157,Simon Gross,80171247,1,0.014660606949127693
3158,Simon J. Smith,70060010,1,0.014660606949127693
3159,Simon Napier-Bell,80213148,1,0.014660606949127693
3160,Simon Savelyev,80213299,1,0.014660606949127693
3161,Simon Stone,80081278,1,0.014660606949127693
3162,Simon Verhoeven,80097516,1,0.014660606949127693
3163,Simon Wells,"60022255,60022645,60033788",3,0.043981820847383085
3164,Simon Wincer,523650,1,0.014660606949127693
3165,Simranjit Singh Hundal,80137461,1,0.014660606949127693
3166,Sinan Akkuş,80093295,1,0.014660606949127693
3167,Sion Sono,81133621,1,0.014660606949127693
3168,Sittisiri Mongkolsiri,81093122,1,0.014660606949127693
3169,Siu-hung Chung,60027334,1,0.014660606949127693
3170,Skye Borgman,81000864,1,0.014660606949127693
3171,Smeep Kang,80152182,1,0.014660606949127693
3172,Smriti Keshari,80080106,1,0.014660606949127693
3173,So Yong Kim,80098287,1,0.014660606949127693
3174,Sofia Coppola,"70271454,80042368",2,0.029321213898255385
3175,Sohail Tatari,80201829,1,0.014660606949127693
3176,Songyos Sugmakanan,70142798,1,0.014660606949127693
3177,Sonia Dauger,80164075,1,0.014660606949127693
3178,Sonia Kennebeck,80106754,1,0.014660606949127693
3179,Sonia Lowman,80198423,1,0.014660606949127693
3180,Sonny Mallhi,80177300,1,0.014660606949127693
3181,Sonny Marler,81047798,1,0.014660606949127693
3182,Sooraj R. Barjatya,"19207412,60035870,80074065",3,0.043981820847383085
3183,Sophie Robinson,80049951,1,0.014660606949127693
3184,Sophie Sartain,80174367,1,0.014660606949127693
3185,Sophon Sakdaphisit,81016043,1,0.014660606949127693
3186,Sopon Sukdapisit,70241607,1,0.014660606949127693
3187,Sorin Dan Mihalcescu,70053412,1,0.014660606949127693
3188,Soukarya Ghosal,81086641,1,0.014660606949127693
3189,Soumendra Padhi,"80165849,81183491",2,0.029321213898255385
3190,Soumitra Ranade,81161834,1,0.014660606949127693
3191,Spencer Williams,80161851,1,0.014660606949127693
3192,Spike Jonze,"70278933,81098589",2,0.029321213898255385
3193,Spike Lee,"60001854,60034929,80128715",3,0.043981820847383085
3194,Sridhar Jetty,81037985,1,0.014660606949127693
3195,Sridhar Rangayan,"80220783,81045072",2,0.029321213898255385
3196,Sriram Raghavan,"70006816,81039381",2,0.029321213898255385
3197,Srivinay Salian,81131274,1,0.014660606949127693
3198,Stacia Crawford,81094667,1,0.014660606949127693
3199,Stacie Passon,"70267490,81089941",2,0.029321213898255385
3200,Stacy Title,80103336,1,0.014660606949127693
3201,Stan Lathan,"80171965,80230402,80239503,81140577",4,0.05864242779651077
3202,Stanisław Różewicz,"81168343,81168346",2,0.029321213898255385
3203,Stanley Kubrick,709380,1,0.014660606949127693
3204,Stanley Tong,"923574,80170301",2,0.029321213898255385
3205,Stefan Aust,80136332,1,0.014660606949127693
3206,Stefan Brogren,80062047,1,0.014660606949127693
3207,Stefan Moore,80066806,1,0.014660606949127693
3208,Stefano Sollima,80075009,1,0.014660606949127693
3209,Stefon Bristol,80216758,1,0.014660606949127693
3210,Stephan Rick,80989337,1,0.014660606949127693
3211,Stephanie Laing,80184625,1,0.014660606949127693
3212,Stephanie Soechtig,80997719,1,0.014660606949127693
3213,Stephen Amezdroz,80217041,1,0.014660606949127693
3214,Stephen Belber,70309693,1,0.014660606949127693
3215,Stephen Chow,"70020728,70026792",2,0.029321213898255385
3216,Stephen Cone,80201497,1,0.014660606949127693
3217,Stephen Daldry,"60003378,70307648",2,0.029321213898255385
3218,Stephen Donnelly,80112371,1,0.014660606949127693
3219,Stephen Gyllenhaal,70060380,1,0.014660606949127693
3220,Stephen Herek,81214187,1,0.014660606949127693
3221,Stephen Hopkins,70243692,1,0.014660606949127693
3222,Stephen Murray,81050118,1,0.014660606949127693
3223,Steve Antin,70137790,1,0.014660606949127693
